timestamp,elapsed_s,pwm,current_A,t1_casing_C,t2_magnet_C,force_N,flux_mT,fault
2026-09-15T15:22:10.587,93.950,0,0.000,-273.1,10.8,26.934,-0.25,0
2026-09-15T15:22:10.685,94.048,0,0.000,-273.1,11.0,26.934,-0.25,0
2026-09-15T15:22:10.786,94.148,0,0.000,-273.1,11.2,26.934,-0.24,0
2026-09-15T15:22:10.886,94.249,0,0.000,-90.0,10.9,26.934,0.01,0
2026-09-15T15:22:10.988,94.351,0,0.000,-273.1,10.8,26.934,-0.25,0
2026-09-15T15:22:11.086,94.449,0,0.000,-273.1,11.0,26.934,-0.27,0
2026-09-15T15:22:11.185,94.548,0,0.000,-273.1,10.9,26.934,-0.06,0
2026-09-15T15:22:11.286,94.649,0,-0.000,-273.1,11.1,26.934,-0.54,0
2026-09-15T15:22:11.386,94.749,0,0.000,-273.1,11.2,26.934,-0.17,0
2026-09-15T15:22:11.486,94.849,0,0.000,-273.1,10.6,26.934,-0.25,0
2026-09-15T15:22:11.586,94.949,0,-0.000,-273.1,10.8,26.934,-0.03,0
2026-09-15T15:22:11.686,95.049,0,0.000,-273.1,10.7,26.934,-0.36,0
2026-09-15T15:22:11.786,95.149,0,0.000,-273.1,10.7,26.934,-0.20,0
2026-09-15T15:22:11.886,95.249,0,0.000,-273.1,10.7,26.934,-0.03,0
2026-09-15T15:22:11.986,95.349,0,0.000,-273.1,10.7,26.934,-0.17,0
2026-09-15T15:22:12.087,95.450,0,0.000,-273.1,10.7,26.934,-0.28,0
2026-09-15T15:22:12.188,95.551,0,-0.000,-273.1,10.9,26.934,-0.31,0
2026-09-15T15:22:12.288,95.651,0,0.000,-273.1,10.9,26.934,-0.49,0
2026-09-15T15:22:12.389,95.752,0,0.000,-273.1,10.8,26.934,-0.15,0
2026-09-15T15:22:12.490,95.853,0,0.000,-273.1,10.8,26.934,-0.12,0
2026-09-15T15:22:12.591,95.954,0,-0.000,-273.1,11.0,26.934,0.02,0
2026-09-15T15:22:12.692,96.055,0,0.000,-273.1,11.0,26.934,-0.13,0
2026-09-15T15:22:12.789,96.152,0,0.000,-273.1,10.7,26.934,-0.15,0
2026-09-15T15:22:12.889,96.252,0,0.000,-273.1,10.9,26.934,0.03,0
2026-09-15T15:22:12.990,96.353,0,0.000,-273.1,10.7,26.934,-0.47,0
2026-09-15T15:22:13.090,96.453,0,-0.000,-273.1,11.0,26.934,-0.27,0
2026-09-15T15:22:13.191,96.554,0,-0.000,-273.1,10.7,26.934,-0.33,0
2026-09-15T15:22:13.291,96.654,0,0.000,-273.1,10.8,26.934,-0.18,0
2026-09-15T15:22:13.391,96.753,10,0.003,-273.1,10.9,26.934,-0.08,0
